Vuosi,Kk,Pv,Klo,Aikavyöhyke,Pilvien määrä (1/8),Ilmanpaine (msl) (hPa),Sademäärä (mm),Suhteellinen kosteus (%),Sateen intensiteetti (mm/h),Lumensyvyys (cm),Ilman lämpötila (degC),Kastepistelämpötila (degC),Näkyvyys (m),Tuulen suunta (deg),Puuskanopeus (m/s),Tuulen nopeus (m/s)
2018,1,2,18:00,UTC,7,1001.6,0,89,0,0,4.6,3,30930,225,8.5,3.8
2018,1,2,19:00,UTC,8,1001.8,0,89,0,0,4.6,3,28860,222,9.6,3.9
2018,1,2,20:00,UTC,7,1002.1,0,88,0,0,4.6,2.8,36770,217,8.3,4.1
2018,1,2,21:00,UTC,8,1002.5,0,87,0,0,4.6,2.6,42100,223,9.3,4.3
2018,1,2,22:00,UTC,8,1002.6,0,89,0,0,4.6,3,29740,218,11,4.4
2018,1,2,23:00,UTC,7,1002.6,0,88,0,0,4.5,2.7,31390,215,8.2,3.5
2018,1,3,00:00,UTC,7,1002.7,0,88,0,0,4.4,2.6,31260,213,7.8,4.5
2018,1,3,01:00,UTC,7,1002.8,0,90,0,0,4.3,2.8,21370,211,8.5,4
2018,1,3,02:00,UTC,7,1002.6,0,90,0,0,4.2,2.7,19110,206,9.9,5.7
2018,1,3,03:00,UTC,8,1002.4,0,89,0,0,4.2,2.5,18440,212,9.8,4.9
2018,1,3,04:00,UTC,8,1002.1,0,91,0,0,4,2.6,14630,213,10.3,4.3
2018,1,3,05:00,UTC,8,1001.9,0,90,0,0,4.1,2.6,14260,209,7.3,3.9
2018,1,3,06:00,UTC,8,1001.8,0,91,0,0,4,2.6,11820,211,8.5,4.6
2018,1,3,07:00,UTC,8,1002,0,89,0,0,3.8,2.2,14620,208,9,5.1
2018,1,3,08:00,UTC,7,1002.1,0,89,0,0,3.8,2.2,12260,207,7.4,3.9
2018,1,3,09:00,UTC,8,1001.9,0,90,0,0,3.5,2.1,11670,208,8.2,4.3
2018,1,3,10:00,UTC,7,1001.7,0,88,0,0,3.5,1.8,17410,200,6.9,3.7
2018,1,3,11:00,UTC,7,1001.2,0,90,0,0,3.4,1.9,12840,190,7,3.9
2018,1,3,12:00,UTC,8,1001.1,0,89,0,0,3.3,1.8,14830,183,6.5,4.1
2018,1,3,13:00,UTC,8,1000.9,0,90,0,0,3.4,1.8,18940,167,5.8,3.5
2018,1,3,14:00,UTC,8,1000.6,0,90,0,0,3.1,1.7,19410,144,4.4,2.4
2018,1,3,15:00,UTC,7,1000.6,0.2,94,0.6,0,2.7,1.8,4860,146,4.2,2
2018,1,3,16:00,UTC,8,1000.3,0.2,94,0,0,2.4,1.6,14200,140,4.3,2.4
2018,1,3,17:00,UTC,8,1000.2,0.1,95,0.3,0,2.2,1.4,14970,127,6.2,3.5
2018,1,3,18:00,UTC,8,1000.3,0,95,0,0,1.9,1.1,25480,116,5.1,2.6
2018,1,3,19:00,UTC,8,1000.2,0,92,0,0,2,0.9,24900,126,5.1,3.1
2018,1,3,20:00,UTC,8,1000,0,92,0,0,2,0.8,20300,130,5.4,3.6
2018,1,3,21:00,UTC,8,999.9,0,91,0,0,1.9,0.5,33830,130,5,3.1
2018,1,3,22:00,UTC,8,999.6,0,88,0,0,2.4,0.6,50000,135,4.7,2.3
2018,1,3,23:00,UTC,8,999.3,0,88,0,0,2.7,0.8,50000,122,4.7,3
2018,1,4,00:00,UTC,7,998.8,0,95,0,0,2.4,1.6,20370,104,6.2,3.8
2018,1,4,01:00,UTC,8,998.7,0,93,0,0,2.6,1.6,20790,106,7.6,4
2018,1,4,02:00,UTC,8,998.8,0.3,95,0,0,2.1,1.4,10240,112,8.6,4.6
2018,1,4,03:00,UTC,8,998.9,0.1,94,0,0,2,1.1,50000,107,7.4,3.9
2018,1,4,04:00,UTC,8,998.9,0,91,0,0,2.1,0.9,50000,111,8.4,4.8
2018,1,4,05:00,UTC,7,998.7,0,92,0,0,2.3,1.1,50000,106,7.2,4.1
2018,1,4,06:00,UTC,8,998.5,0,91,0,0,2.3,1,50000,119,7.7,4.3
2018,1,4,07:00,UTC,7,998.6,0,91,0,0,2.4,1,50000,103,6.7,3.9
2018,1,4,08:00,UTC,8,999,0,87,0,0,2.6,0.7,50000,130,8.9,5.3
2018,1,4,09:00,UTC,8,999,0,87,0,0,2.7,0.8,50000,130,6.9,4.6
2018,1,4,10:00,UTC,7,998.7,0,88,0,0,2.8,1.1,50000,120,7.1,3.9
2018,1,4,11:00,UTC,8,998.4,0,87,0,0,3,1,47580,126,8.6,5
2018,1,4,12:00,UTC,8,997.9,0,89,0,0,3,1.4,33150,131,9.2,5.2
2018,1,4,13:00,UTC,8,997.7,0,89,0,0,3.2,1.5,41360,128,7.5,4.8
2018,1,4,14:00,UTC,7,997.3,0,89,0,0,2.9,1.3,50000,120,7.8,4.2
2018,1,4,15:00,UTC,8,997,0,89,0,0,3.1,1.5,48280,123,9.4,5.2
2018,1,4,16:00,UTC,8,996.6,0.1,92,0.3,0,2.9,1.8,16340,131,10.5,7.2
2018,1,4,17:00,UTC,7,996.2,0.2,96,0.3,0,2.9,2.3,7640,129,9.7,6.3
2018,1,4,18:00,UTC,8,995.9,0,92,0,0,3.2,2,39330,132,7.8,4.9
2018,1,4,19:00,UTC,8,995.3,0,91,0,0,3.3,1.9,44760,126,9,5.7
2018,1,4,20:00,UTC,7,995.1,0,91,0,0,3.4,2,28940,127,9.6,6
2018,1,4,21:00,UTC,8,994.6,0,91,0,0,3.5,2.1,39560,125,9,5.2
2018,1,4,22:00,UTC,8,994.1,0.2,94,0.8,0,3.3,2.4,11040,138,8.8,4.6
2018,1,4,23:00,UTC,8,993.7,0.5,94,0,0,3.4,2.5,20760,141,9,4.6
2018,1,5,00:00,UTC,8,993.3,0,93,0,0,3.5,2.5,17110,141,9.9,5.2
2018,1,5,01:00,UTC,8,993,0.5,95,0.3,0,3.5,2.7,10830,145,7.6,3.9
2018,1,5,02:00,UTC,8,992.7,0.5,95,0.4,0,3.5,2.7,14500,157,9,4.7
2018,1,5,03:00,UTC,8,992.5,0.3,94,0.5,0,3.7,2.8,18400,168,10.1,6.4
2018,1,5,04:00,UTC,8,992.5,0.3,93,0.4,0,3.8,2.9,20430,169,10,6.7
2018,1,5,05:00,UTC,8,992.7,0,90,0,0,4.1,2.6,50000,186,9.7,6
2018,1,5,06:00,UTC,8,993.1,0,89,0,0,4.2,2.6,50000,180,8.2,5.1
2018,1,5,07:00,UTC,8,993.5,0,90,0,0,4.3,2.7,50000,183,8.9,5.3
2018,1,5,08:00,UTC,8,993.9,0,89,0,0,4.3,2.6,47240,193,9.1,4.5
2018,1,5,09:00,UTC,8,994.2,0,89,0,0,4.4,2.6,49440,186,8.4,5.7
2018,1,5,10:00,UTC,8,994.2,0,86,0,0,4.4,2.4,42420,184,7.7,4.8
2018,1,5,11:00,UTC,7,994.2,0,88,0,0,4.2,2.4,22420,176,7.5,4.7
2018,1,5,12:00,UTC,7,994,0.1,91,0,0,3.9,2.5,36300,162,8.9,5.2
2018,1,5,13:00,UTC,8,994,0.1,92,0,0,4,2.9,30190,164,7.8,5
2018,1,5,14:00,UTC,8,993.9,0,89,0,0,4.6,2.9,24580,163,6.6,4.2
2018,1,5,15:00,UTC,8,993.8,0,90,0,0,4.5,3,22030,147,7.2,3.5
2018,1,5,16:00,UTC,7,993.2,0,89,0,0,4.6,3,31030,137,6.7,3
2018,1,5,17:00,UTC,8,992.8,0,91,0,0,4.3,3,14840,148,6,2.7
2018,1,5,18:00,UTC,7,992.4,0.6,94,1.1,0,4.1,3.2,8580,145,7.3,3.5
2018,1,5,19:00,UTC,8,992.1,1.1,95,1.1,0,3.8,3,5750,142,8.3,3.6
2018,1,5,20:00,UTC,8,991.7,0.6,94,0.6,0,3.5,2.7,11900,141,7.1,4
2018,1,5,21:00,UTC,7,991.4,0.1,94,0,0,3.5,2.6,22220,148,5.5,2.9
2018,1,5,22:00,UTC,7,991.2,0.1,94,0,0,3.5,2.6,26860,166,7.1,4.2
2018,1,5,23:00,UTC,8,991.1,0.1,93,0,0,3.6,2.6,23570,177,6.6,4
2018,1,6,00:00,UTC,8,990.8,0.4,92,0,0,3.5,2.3,30560,190,4.8,2.3
2018,1,6,01:00,UTC,8,990.7,0.3,93,0.5,0,3.5,2.5,8500,208,4.8,1.9
2018,1,6,02:00,UTC,8,990.8,0.2,95,0,0,3.6,2.8,12310,213,5.5,2.5
2018,1,6,03:00,UTC,7,990.7,0.2,96,0.3,0,3.5,2.8,25120,238,4.8,2.2
2018,1,6,04:00,UTC,7,991,0.1,95,0,0,3.5,2.8,28500,254,4,2.2
2018,1,6,05:00,UTC,8,991.3,0,95,0,0,3.3,2.5,24500,277,3.2,1.9
2018,1,6,06:00,UTC,7,991.5,0.1,93,0.8,0,3.3,2.3,10540,274,5.5,3.4
2018,1,6,07:00,UTC,7,992.2,0.3,95,0,0,3.2,2.4,26910,277,4.8,3
2018,1,6,08:00,UTC,8,993.1,0,88,0,0,2.6,0.7,50000,287,9.1,5.4
2018,1,6,09:00,UTC,7,993.7,0,89,0,0,2.6,1.1,50000,283,6.1,3.6
2018,1,6,10:00,UTC,7,994.1,0,92,0,0,2.6,1.4,50000,270,6.3,3.7
2018,1,6,11:00,UTC,7,994.5,0,92,0,0,2.4,1.2,50000,280,7.5,4.8
2018,1,6,12:00,UTC,7,995.2,0,93,0,0,2.4,1.4,50000,280,8.1,4.7
2018,1,6,13:00,UTC,7,996.2,0,87,0,0,1.9,-0.1,50000,285,12.2,7
2018,1,6,14:00,UTC,7,997,0,86,0,0,1.6,-0.5,50000,279,9.2,5.6
2018,1,6,15:00,UTC,7,997.7,0,85,0,0,1.3,-0.9,50000,287,8.4,5
2018,1,6,16:00,UTC,7,998.5,0,86,0,0,1.1,-1,50000,285,8.4,4.5
2018,1,6,17:00,UTC,7,999.1,0,85,0,0,0.9,-1.3,50000,281,7.8,4.8
2018,1,6,18:00,UTC,7,999.7,0,82,0,0,0.7,-1.9,50000,288,7.5,4.6
2018,1,6,19:00,UTC,7,1000.4,0,86,0,0,0.5,-1.6,50000,278,7.5,4.3
2018,1,6,20:00,UTC,5,1001.2,0.1,83,0,0,0.2,-2.3,36130,291,8.3,5.2
2018,1,6,21:00,UTC,7,1002.2,0.1,78,0,0,-0.4,-3.9,50000,316,10.6,5.9
2018,1,6,22:00,UTC,5,1003.3,0,78,0,0,-1.3,-4.7,50000,311,10.2,5.5
2018,1,6,23:00,UTC,7,1004.3,0,79,0,0,-1.6,-4.8,8600,332,12.8,7.5
2018,1,7,00:00,UTC,7,1005.9,0.1,85,0,0,-2.1,-4.2,2780,316,9.6,6.3
2018,1,7,01:00,UTC,7,1007.1,0,75,0,0,-2,-6,50000,327,8.7,5.5
2018,1,7,02:00,UTC,7,1008.5,0,69,0,0,-2.5,-7.5,50000,318,10.2,5.8
2018,1,7,03:00,UTC,0,1010,0,69,0,0,-3.3,-8.1,50000,318,11.7,6.6
2018,1,7,04:00,UTC,0,1010.6,0,74,0,0,-3.2,-7.3,50000,309,9,5.8
2018,1,7,05:00,UTC,0,1011.5,0,77,0,0,-3.3,-6.8,50000,304,8.9,5.2
2018,1,7,06:00,UTC,1,1012.1,0,76,0,0,-3,-6.6,50000,298,8.5,5.6
2018,1,7,07:00,UTC,0,1012.9,0,75,0,0,-2.7,-6.4,50000,303,8.6,5.2
2018,1,7,08:00,UTC,0,1013.8,0,76,0,0,-2.3,-6,50000,299,10.5,6.1
2018,1,7,09:00,UTC,0,1014.4,0,74,0,0,-1.8,-5.8,50000,295,10.5,5.6
2018,1,7,10:00,UTC,0,1014.7,0,72,0,0,-1,-5.4,50000,293,10.3,5.7
2018,1,7,11:00,UTC,0,1014.7,0,70,0,0,-0.4,-5.2,50000,296,12.6,7
2018,1,7,12:00,UTC,0,1014.7,0,68,0,0,-0.3,-5.5,50000,290,11.2,7.4
2018,1,7,13:00,UTC,1,1014.5,0,68,0,0,-0.3,-5.5,50000,286,8.6,5.6
2018,1,7,14:00,UTC,7,1013.8,0,71,0,0,-0.3,-5,50000,272,11,5.7
2018,1,7,15:00,UTC,8,1012.6,0,68,0,0,-0.2,-5.4,50000,255,10,5.4
2018,1,7,16:00,UTC,8,1011.1,0,58,0,0,0.8,-6.5,50000,261,13.4,8.4
2018,1,7,17:00,UTC,7,1010.3,0,77,0,0,-0.4,-4,7120,275,15.3,8.2
2018,1,7,18:00,UTC,7,1009.8,0,80,0,0,-0.6,-3.6,50000,280,15,8.3
2018,1,7,19:00,UTC,1,1009.6,0,72,0,0,-0.4,-4.9,50000,280,13.7,7.6
2018,1,7,20:00,UTC,0,1009.6,0,70,0,0,-0.2,-5.1,50000,277,11.6,6.2
2018,1,7,21:00,UTC,0,1009.7,0,70,0,0,-0.1,-4.9,50000,279,13.3,7.7
2018,1,7,22:00,UTC,0,1009.5,0,68,0,0,0.2,-4.9,50000,287,11.7,7
2018,1,7,23:00,UTC,5,1009.7,0,60,0,0,1,-6,48800,291,13.7,8.4
2018,1,8,00:00,UTC,3,1010.2,0,59,0,0,0.9,-6.1,48770,300,15.7,8.8
2018,1,8,01:00,UTC,7,1010.7,0,68,0,0,0.3,-4.8,50000,299,15.7,10.1
2018,1,8,02:00,UTC,7,1011.5,0,71,0,0,0.4,-4.3,10720,302,13.3,7
2018,1,8,03:00,UTC,7,1012.8,0,70,0,0,0.2,-4.6,43500,315,14.1,8.3
2018,1,8,04:00,UTC,7,1014.6,0,64,0,0,0.1,-5.9,49930,320,14.4,9.5
2018,1,8,05:00,UTC,5,1016.2,0,66,0,0,-0.5,-6.2,50000,331,11.9,7.2
2018,1,8,06:00,UTC,3,1017.7,0,67,0,0,-1.5,-6.9,50000,327,12.3,7.3
2018,1,8,07:00,UTC,7,1019.3,0,66,0,0,-1.4,-7,50000,323,10.8,6.5
2018,1,8,08:00,UTC,0,1020.9,0,65,0,0,-1.6,-7.4,50000,328,11.1,7.4
2018,1,8,09:00,UTC,1,1022.1,0,63,0,0,-1.6,-7.6,50000,330,10.1,6.4
2018,1,8,10:00,UTC,0,1022.9,0,60,0,0,-1.3,-8.1,50000,323,9.1,6.1
2018,1,8,11:00,UTC,0,1023.8,0,56,0,0,-0.9,-8.5,50000,321,11.8,6.8
2018,1,8,12:00,UTC,0,1024.5,0,57,0,0,-0.9,-8.4,50000,326,11.6,7.3
2018,1,8,13:00,UTC,0,1025.3,0,61,0,0,-1.1,-7.5,50000,311,8.9,5.9
2018,1,8,14:00,UTC,0,1025.5,0,66,0,0,-1.1,-6.6,50000,304,5.7,4
2018,1,8,15:00,UTC,0,1025.6,0,68,0,0,-1.4,-6.5,50000,291,5.1,3.3
2018,1,8,16:00,UTC,3,1025.8,0,71,0,0,-1.4,-6,46610,285,4.9,2.7
2018,1,8,17:00,UTC,8,1026,0,74,0,0,-0.9,-4.9,50000,276,5.6,3.5
2018,1,8,18:00,UTC,8,1026.1,0,74,0,0,-0.5,-4.6,45780,289,5.6,3.2
2018,1,8,19:00,UTC,8,1026.1,0,74,0,0,-0.3,-4.4,44120,291,3.9,2.5
2018,1,8,20:00,UTC,8,1026.4,0,74,0,0,0,-4.2,50000,284,4.5,2.8
2018,1,8,21:00,UTC,8,1026.6,0,79,0,0,-0.2,-3.5,27950,315,3.2,2.2
2018,1,8,22:00,UTC,7,1026.2,0,79,0,0,-0.3,-3.5,45260,294,3.5,2.2
2018,1,8,23:00,UTC,8,1026.3,0,86,0,0,-0.2,-2.3,50000,296,5.3,3.3
2018,1,9,00:00,UTC,8,1026.4,0,87,0,0,0,-1.9,48770,287,5,3.3
2018,1,9,01:00,UTC,8,1026.6,0,85,0,0,0.6,-1.7,50000,296,5.4,3.5
2018,1,9,02:00,UTC,8,1026.4,0,85,0,0,0.9,-1.3,50000,303,4.6,3.3
2018,1,9,03:00,UTC,7,1025.8,0,87,0,0,1,-1,50000,300,4.3,2.8
2018,1,9,04:00,UTC,8,1025.9,0,88,0,0,0.8,-0.9,47850,292,5.3,3.8
2018,1,9,05:00,UTC,3,1025.8,0,90,0,0,0.6,-1,42580,284,4.9,3.3
2018,1,9,06:00,UTC,0,1025.6,0,90,0,0,0.2,-1.2,39810,295,5.1,2.7
2018,1,9,07:00,UTC,0,1026,0,92,0,0,-0.1,-1.3,33990,280,4.1,3
2018,1,9,08:00,UTC,1,1025.7,0,87,0,0,0.4,-1.5,40580,281,5.2,3.4
2018,1,9,09:00,UTC,0,1025.7,0,86,0,0,0.4,-1.6,37830,284,5.2,3.4
2018,1,9,10:00,UTC,7,1025.8,0,83,0,0,1,-1.6,38020,278,6.4,3.9
2018,1,9,11:00,UTC,1,1025.8,0,80,0,0,1.4,-1.7,40080,301,5.7,3.3
2018,1,9,12:00,UTC,7,1025.3,0,77,0,0,1.9,-1.7,42020,292,5.5,2.9
2018,1,9,13:00,UTC,7,1025.4,0,77,0,0,1.8,-1.7,47510,300,5.2,2.9
2018,1,9,14:00,UTC,7,1025.9,0,77,0,0,1.7,-1.8,49840,286,6.1,3.3
2018,1,9,15:00,UTC,7,1025.6,0,79,0,0,1.2,-1.9,50000,291,7.2,4.6
2018,1,9,16:00,UTC,7,1026.1,0,80,0,0,0.7,-2.3,45150,299,6.2,4.2
2018,1,9,17:00,UTC,7,1026.2,0,83,0,0,0,-2.5,49930,299,6,3.9
2018,1,9,18:00,UTC,7,1026.2,0,84,0,0,-0.1,-2.5,41260,302,4.4,3
2018,1,9,19:00,UTC,7,1026.2,0,87,0,0,-0.6,-2.5,44350,299,4.4,2.6
2018,1,9,20:00,UTC,7,1026.5,0,87,0,0,-0.7,-2.5,43930,289,2.5,1.7
2018,1,9,21:00,UTC,0,1026.4,0,88,0,0,-0.9,-2.6,43470,288,2.8,1.7
2018,1,9,22:00,UTC,0,1026.3,0,90,0,0,-1,-2.4,33920,262,3.3,2.2
2018,1,9,23:00,UTC,0,1026.2,0,93,0,0,-1.4,-2.4,32390,290,2.2,1.2
2018,1,10,00:00,UTC,7,1026,0,94,0,0,-2,-2.8,15270,293,4,2.9
2018,1,10,01:00,UTC,8,1026.2,0,96,0,0,-2,-2.6,13270,304,2.6,1.8
2018,1,10,02:00,UTC,8,1026,0,96,0,0,-1.9,-2.5,12050,343,3.7,2.3
2018,1,10,03:00,UTC,8,1026.1,0,96,0,0,-1.9,-2.4,11730,307,4.2,2.7
2018,1,10,04:00,UTC,8,1026.1,0,96,0,0,-2,-2.5,12210,308,3.5,2.3
2018,1,10,05:00,UTC,8,1026,0,96,0,0,-2.2,-2.7,10290,312,2.6,1.6
2018,1,10,06:00,UTC,8,1025.8,0,97,0,0,-2.5,-2.8,5100,317,3.3,2.4
2018,1,10,07:00,UTC,8,1025.9,0,98,0,0,-2.5,-2.8,4390,303,3.3,1.9
2018,1,10,08:00,UTC,7,1026.3,0,98,0,0,-2.6,-2.9,4600,334,2.7,1.6
2018,1,10,09:00,UTC,8,1026.1,0,97,0,0,-2.6,-3,3280,349,2.5,1.9
2018,1,10,10:00,UTC,8,1026,0,98,0,0,-2.6,-2.9,2450,294,4.1,2.7
2018,1,10,11:00,UTC,8,1025.8,0,97,0,0,-2.4,-2.8,9580,360,3.4,2.4
2018,1,10,12:00,UTC,5,1025.5,0,96,0,0,-2.4,-2.9,9190,354,2.6,1.9
2018,1,10,13:00,UTC,5,1025.5,0,95,0,0,-2.4,-3,11490,294,2.7,1.6
2018,1,10,14:00,UTC,1,1025.1,0,95,0,0,-2.5,-3.2,18450,310,3.2,2.1
2018,1,10,15:00,UTC,5,1025.1,0,95,0,0,-2.6,-3.3,15150,300,4,2.7
2018,1,10,16:00,UTC,8,1025.3,0,95,0,0,-3,-3.7,11710,310,4.7,3.3
2018,1,10,17:00,UTC,8,1025.2,0,95,0,0,-2.9,-3.6,12990,321,3.1,2.1
2018,1,10,18:00,UTC,7,1025.2,0,97,0,0,-3.3,-3.7,3900,313,2.9,2.2
2018,1,10,19:00,UTC,8,1025.4,0,96,0,0,-3.5,-4,6870,350,2.9,2
2018,1,10,20:00,UTC,7,1025.4,0,96,0,0,-3.8,-4.3,7420,330,3,2
2018,1,10,21:00,UTC,8,1025.4,0,96,0,0,-3.7,-4.3,7030,348,3,2
2018,1,10,22:00,UTC,7,1025.5,0,95,0,0,-4,-4.6,8400,319,2.3,1.5
2018,1,10,23:00,UTC,5,1025.5,0,94,0,0,-4.2,-5,12710,322,2.7,2
2018,1,11,00:00,UTC,7,1025.4,0,95,0,0,-4.4,-5,8780,333,3.8,2.4
2018,1,11,01:00,UTC,7,1025.7,0,95,0,0,-4.5,-5.2,9740,344,2.7,2
2018,1,11,02:00,UTC,0,1025.8,0,94,0,0,-4.5,-5.3,11730,9,2.9,1.5
2018,1,11,03:00,UTC,1,1026,0,93,0,0,-4.9,-5.8,14310,324,1.5,1.1
2018,1,11,04:00,UTC,7,1026.4,0,94,0,0,-4.9,-5.7,15970,45,2.3,1.4
2018,1,11,05:00,UTC,8,1026.7,0,93,0,0,-4.9,-5.8,13940,45,4.7,2.8
2018,1,11,06:00,UTC,8,1027.4,0,95,0,0,-4.4,-5,1470,33,3.9,2.1
2018,1,11,07:00,UTC,8,1028,0,93,0,0,-3.7,-4.6,3800,53,5,3.7
2018,1,11,08:00,UTC,8,1028.7,0,94,0,0,-3.3,-4.2,4670,51,5.6,3.8
2018,1,11,09:00,UTC,8,1029.5,0,92,0,0,-3,-4.2,14210,52,5,3
2018,1,11,10:00,UTC,7,1029.7,0,89,0,0,-2.7,-4.3,41290,45,5.4,3.5
2018,1,11,11:00,UTC,7,1029.9,0,89,0,0,-2.3,-3.9,38620,48,4.8,3.3
2018,1,11,12:00,UTC,7,1030.4,0,88,0,0,-1.9,-3.6,50000,48,4.7,3.1
2018,1,11,13:00,UTC,7,1030.9,0,88,0,0,-1.7,-3.5,50000,51,4.6,2.8
2018,1,11,14:00,UTC,7,1031.4,0,87,0,0,-1.5,-3.4,47660,64,4.3,2.4
2018,1,11,15:00,UTC,7,1032,0,87,0,0,-1.5,-3.3,27440,63,4.4,2.4
2018,1,11,16:00,UTC,7,1032.6,0,86,0,0,-1.6,-3.7,49340,62,4.4,2.3
2018,1,11,17:00,UTC,7,1033.2,0,84,0,0,-1.6,-3.9,50000,60,5,2.9
2018,1,11,18:00,UTC,7,1033.8,0,84,0,0,-1.6,-4,50000,46,3.8,2.1
2018,1,11,19:00,UTC,7,1034.3,0,83,0,0,-1.6,-4.1,50000,77,4.1,2.5
2018,1,11,20:00,UTC,7,1034.8,0,74,0,0,-1.1,-5.1,50000,97,7.2,4.3
2018,1,11,21:00,UTC,7,1035.4,0,76,0,0,-0.9,-4.6,50000,102,6.2,3.5
2018,1,11,22:00,UTC,7,1036,0,73,0,0,-0.8,-5.1,50000,106,5.8,3
2018,1,11,23:00,UTC,7,1036.6,0,72,0,0,-0.8,-5.3,50000,128,6.4,3.4
2018,1,12,00:00,UTC,7,1037,0,71,0,0,-0.6,-5.3,50000,114,5.1,3
2018,1,12,01:00,UTC,5,1037.2,0,73,0,0,-0.5,-4.8,50000,128,6.8,3.9
2018,1,12,02:00,UTC,5,1037.5,0,72,0,0,-0.6,-5.1,50000,122,6.4,3.5
